station_id,station_name,elevation_m,latitude,longitude,date,tmean_c,tmax_c,tmin_c,dtr_c,n_obs_day,precip_mm
khaishi,Khaishi,700,42.57,42.11,6/4/1988,21.3,32,14.7,17.3,1,0
khaishi,Khaishi,700,42.57,42.11,6/5/1988,20,30.4,14.2,16.2,1,0
khaishi,Khaishi,700,42.57,42.11,6/6/1988,20,29.4,13.9,15.5,1,0
khaishi,Khaishi,700,42.57,42.11,6/7/1988,20.2,28.8,12.9,15.9,1,0
khaishi,Khaishi,700,42.57,42.11,6/8/1988,21.7,30,14.9,15.1,1,0
khaishi,Khaishi,700,42.57,42.11,6/9/1988,20.4,27.6,15.1,12.5,1,0
khaishi,Khaishi,700,42.57,42.11,6/10/1988,20.5,28.6,14.3,14.3,1,12.7
khaishi,Khaishi,700,42.57,42.11,6/11/1988,20.8,29,14.3,14.7,1,0
khaishi,Khaishi,700,42.57,42.11,6/12/1988,20.6,30.9,12.9,18,1,16.9
khaishi,Khaishi,700,42.57,42.11,6/13/1988,21.5,30.8,14.3,16.5,1,0
khaishi,Khaishi,700,42.57,42.11,6/14/1988,17.5,26.8,14.1,12.7,1,37.9
khaishi,Khaishi,700,42.57,42.11,6/15/1988,15.9,21.1,13.6,7.5,1,29.8
khaishi,Khaishi,700,42.57,42.11,6/16/1988,13,18.9,9.5,9.4,1,20.6
khaishi,Khaishi,700,42.57,42.11,6/17/1988,14.9,24,7.5,16.5,1,0
khaishi,Khaishi,700,42.57,42.11,6/18/1988,16.1,22.7,9,13.7,1,0
khaishi,Khaishi,700,42.57,42.11,6/19/1988,16.3,23.6,10.4,13.2,1,0
khaishi,Khaishi,700,42.57,42.11,6/20/1988,17.6,24.2,11,13.2,1,0
khaishi,Khaishi,700,42.57,42.11,6/21/1988,14.8,20.2,10.4,9.8,1,0
khaishi,Khaishi,700,42.57,42.11,6/22/1988,15.5,19.2,12.8,6.4,1,7.2
khaishi,Khaishi,700,42.57,42.11,6/23/1988,14.6,17.6,12.4,5.2,1,19.8
khaishi,Khaishi,700,42.57,42.11,6/24/1988,14.7,18.1,12.4,5.7,1,1.4
khaishi,Khaishi,700,42.57,42.11,6/25/1988,14.9,17.6,12.9,4.7,1,4.9
khaishi,Khaishi,700,42.57,42.11,6/26/1988,16.4,22.6,12.6,10,1,0
khaishi,Khaishi,700,42.57,42.11,6/27/1988,18.2,24.1,13.3,10.8,1,0
khaishi,Khaishi,700,42.57,42.11,6/28/1988,18.2,24.4,13.6,10.8,1,5
khaishi,Khaishi,700,42.57,42.11,6/29/1988,18.4,26.3,13.5,12.8,1,0
khaishi,Khaishi,700,42.57,42.11,6/30/1988,18.5,25.2,14.1,11.1,1,0
khaishi,Khaishi,700,42.57,42.11,7/1/1988,19.3,24,14.3,9.7,1,0
khaishi,Khaishi,700,42.57,42.11,7/2/1988,20,23.8,15.7,8.1,1,3.6
khaishi,Khaishi,700,42.57,42.11,7/3/1988,20.4,27,15.9,11.1,1,0
khaishi,Khaishi,700,42.57,42.11,7/4/1988,19.9,28.4,14.2,14.2,1,3.7
khaishi,Khaishi,700,42.57,42.11,7/5/1988,20.7,26.8,14.7,12.1,1,0
khaishi,Khaishi,700,42.57,42.11,7/6/1988,21,25.9,16.9,9,1,0
khaishi,Khaishi,700,42.57,42.11,7/7/1988,20.8,24.7,16.1,8.6,1,1.2
khaishi,Khaishi,700,42.57,42.11,7/8/1988,20.8,25,16.9,8.1,1,0.4
khaishi,Khaishi,700,42.57,42.11,7/9/1988,19.3,24,15.7,8.3,1,10.9
khaishi,Khaishi,700,42.57,42.11,7/10/1988,19.8,26.7,13.1,13.6,1,0
khaishi,Khaishi,700,42.57,42.11,7/11/1988,20,26,13.9,12.1,1,0
khaishi,Khaishi,700,42.57,42.11,7/12/1988,20.5,27.1,14.8,12.3,1,18
khaishi,Khaishi,700,42.57,42.11,7/13/1988,21.3,25.4,17.2,8.2,1,0
khaishi,Khaishi,700,42.57,42.11,7/14/1988,21.3,26.2,16.4,9.8,1,0
khaishi,Khaishi,700,42.57,42.11,7/15/1988,19.7,24.8,14.9,9.9,1,0
khaishi,Khaishi,700,42.57,42.11,7/16/1988,19.6,23.8,15.4,8.4,1,0
khaishi,Khaishi,700,42.57,42.11,7/17/1988,20.8,25.1,17.2,7.9,1,0
khaishi,Khaishi,700,42.57,42.11,7/18/1988,21.2,25.8,14.6,11.2,1,0
khaishi,Khaishi,700,42.57,42.11,7/19/1988,23.1,29,17.7,11.3,1,0
khaishi,Khaishi,700,42.57,42.11,7/20/1988,23,29.2,18.3,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,7/21/1988,22.5,28.3,15.7,12.6,1,0
khaishi,Khaishi,700,42.57,42.11,7/22/1988,20.1,25.4,17.8,7.6,1,2.7
khaishi,Khaishi,700,42.57,42.11,7/23/1988,20.4,23.6,16.8,6.8,1,34.1
khaishi,Khaishi,700,42.57,42.11,7/24/1988,18,20,16.2,3.8,1,38.4
khaishi,Khaishi,700,42.57,42.11,7/25/1988,18.1,23.2,13.5,9.7,1,4.8
khaishi,Khaishi,700,42.57,42.11,7/26/1988,19.5,24.9,14.3,10.6,1,0
khaishi,Khaishi,700,42.57,42.11,7/27/1988,21.4,29.5,15.6,13.9,1,0
khaishi,Khaishi,700,42.57,42.11,7/28/1988,22.3,29.3,16.1,13.2,1,0
khaishi,Khaishi,700,42.57,42.11,7/29/1988,19.7,27.9,15.6,12.3,1,0
khaishi,Khaishi,700,42.57,42.11,7/30/1988,21.9,29.3,16.1,13.2,1,0
khaishi,Khaishi,700,42.57,42.11,7/31/1988,22.6,28.6,16.8,11.8,1,0.7
khaishi,Khaishi,700,42.57,42.11,8/1/1988,21.3,26.5,16.9,9.6,1,10.7
khaishi,Khaishi,700,42.57,42.11,8/2/1988,20.5,22.8,18.6,4.2,1,0.8
khaishi,Khaishi,700,42.57,42.11,8/3/1988,19.9,24.8,16.5,8.3,1,0
khaishi,Khaishi,700,42.57,42.11,8/4/1988,20.6,27,15.1,11.9,1,0
khaishi,Khaishi,700,42.57,42.11,8/5/1988,22,29,16.2,12.8,1,0
khaishi,Khaishi,700,42.57,42.11,8/6/1988,22.7,31,15.9,15.1,1,0
khaishi,Khaishi,700,42.57,42.11,8/7/1988,21.1,28.2,15.1,13.1,1,0
khaishi,Khaishi,700,42.57,42.11,8/8/1988,21.9,27.5,16.6,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,8/9/1988,21.8,27,17.4,9.6,1,12.6
khaishi,Khaishi,700,42.57,42.11,8/10/1988,21.6,28.7,15.5,13.2,1,0
khaishi,Khaishi,700,42.57,42.11,8/11/1988,22.3,26.2,19.1,7.1,1,0
khaishi,Khaishi,700,42.57,42.11,8/12/1988,19.3,24.2,16.3,7.9,1,33.4
khaishi,Khaishi,700,42.57,42.11,8/13/1988,19.8,26.8,13.9,12.9,1,0
khaishi,Khaishi,700,42.57,42.11,8/14/1988,21.7,29.1,15.8,13.3,1,0
khaishi,Khaishi,700,42.57,42.11,8/15/1988,22.5,26.7,18.5,8.2,1,0
khaishi,Khaishi,700,42.57,42.11,8/16/1988,22.1,26.2,16.5,9.7,1,0
khaishi,Khaishi,700,42.57,42.11,8/17/1988,23.4,28.5,18.3,10.2,1,0
khaishi,Khaishi,700,42.57,42.11,8/18/1988,22.3,25.5,19.6,5.9,1,7.4
khaishi,Khaishi,700,42.57,42.11,8/19/1988,18.1,22.5,15.1,7.4,1,27.7
khaishi,Khaishi,700,42.57,42.11,8/20/1988,17.3,22.5,11.7,10.8,1,0
khaishi,Khaishi,700,42.57,42.11,8/21/1988,18.4,27.2,12,15.2,1,0
khaishi,Khaishi,700,42.57,42.11,8/22/1988,20.7,27.9,14.1,13.8,1,0
khaishi,Khaishi,700,42.57,42.11,8/23/1988,21.4,26.3,17.2,9.1,1,0
khaishi,Khaishi,700,42.57,42.11,8/24/1988,22.1,28.2,16.4,11.8,1,0
khaishi,Khaishi,700,42.57,42.11,8/25/1988,22.6,28.9,16.1,12.8,1,0
khaishi,Khaishi,700,42.57,42.11,8/26/1988,21.7,29.6,14.5,15.1,1,0
khaishi,Khaishi,700,42.57,42.11,8/27/1988,21,27.3,14.3,13,1,0
khaishi,Khaishi,700,42.57,42.11,8/28/1988,19,24.6,16.4,8.2,1,29
khaishi,Khaishi,700,42.57,42.11,8/29/1988,14.3,16.5,11.3,5.2,1,19.3
khaishi,Khaishi,700,42.57,42.11,8/30/1988,14,17.3,11.3,6,1,0
khaishi,Khaishi,700,42.57,42.11,8/31/1988,16,20.4,12.8,7.6,1,0
khaishi,Khaishi,700,42.57,42.11,9/1/1988,16.6,21,14.5,6.5,1,1.6
khaishi,Khaishi,700,42.57,42.11,9/2/1988,15.4,22.3,10.4,11.9,1,0
khaishi,Khaishi,700,42.57,42.11,9/3/1988,16.4,22,11.3,10.7,1,0
khaishi,Khaishi,700,42.57,42.11,9/4/1988,14.3,21.2,11.1,10.1,1,1.8
khaishi,Khaishi,700,42.57,42.11,9/5/1988,15,17.6,13.9,3.7,1,8.2
khaishi,Khaishi,700,42.57,42.11,9/6/1988,14.9,17.4,13.2,4.2,1,7.9
khaishi,Khaishi,700,42.57,42.11,9/7/1988,15.8,22.3,10.2,12.1,1,0
khaishi,Khaishi,700,42.57,42.11,9/8/1988,15.3,20,10.9,9.1,1,20.2
khaishi,Khaishi,700,42.57,42.11,9/9/1988,16.4,20,12.2,7.8,1,1.9
khaishi,Khaishi,700,42.57,42.11,9/10/1988,15.2,19.6,10.9,8.7,1,0
khaishi,Khaishi,700,42.57,42.11,9/11/1988,14,17,11.7,5.3,1,0
khaishi,Khaishi,700,42.57,42.11,9/12/1988,12.6,16.3,9.9,6.4,1,0
khaishi,Khaishi,700,42.57,42.11,9/13/1988,12.4,23.4,6.2,17.2,1,0
khaishi,Khaishi,700,42.57,42.11,9/14/1988,14.3,25.1,8.4,16.7,1,0
khaishi,Khaishi,700,42.57,42.11,9/15/1988,15.8,25.1,9.8,15.3,1,0
khaishi,Khaishi,700,42.57,42.11,9/16/1988,17.2,25.9,11.3,14.6,1,0
khaishi,Khaishi,700,42.57,42.11,9/17/1988,17.9,26.8,11.5,15.3,1,0
khaishi,Khaishi,700,42.57,42.11,9/18/1988,18.5,27.3,12.4,14.9,1,0
khaishi,Khaishi,700,42.57,42.11,9/19/1988,17.9,24.1,11.9,12.2,1,0
khaishi,Khaishi,700,42.57,42.11,9/20/1988,15.4,22.2,12.4,9.8,1,0
khaishi,Khaishi,700,42.57,42.11,9/21/1988,13.4,21.9,6.8,15.1,1,0
khaishi,Khaishi,700,42.57,42.11,9/22/1988,14.7,21.9,8.2,13.7,1,0
khaishi,Khaishi,700,42.57,42.11,9/23/1988,17.5,25.3,13.3,12,1,0
khaishi,Khaishi,700,42.57,42.11,9/24/1988,17.2,26,12.6,13.4,1,2.1
khaishi,Khaishi,700,42.57,42.11,9/25/1988,15.5,18.8,12.9,5.9,1,1.7
khaishi,Khaishi,700,42.57,42.11,9/26/1988,15.3,18,13.7,4.3,1,6.6
khaishi,Khaishi,700,42.57,42.11,9/27/1988,14.4,17.3,12.2,5.1,1,18.6
khaishi,Khaishi,700,42.57,42.11,9/28/1988,15.9,21.4,11.6,9.8,1,0
khaishi,Khaishi,700,42.57,42.11,9/29/1988,15,21.1,9.3,11.8,1,0
khaishi,Khaishi,700,42.57,42.11,9/30/1988,15.6,23.2,8.5,14.7,1,0
khaishi,Khaishi,700,42.57,42.11,10/1/1988,16.7,25.7,9.7,16,1,0
khaishi,Khaishi,700,42.57,42.11,10/2/1988,14.9,22.6,8.9,13.7,1,0
khaishi,Khaishi,700,42.57,42.11,10/3/1988,15.2,23.2,9.4,13.8,1,0
khaishi,Khaishi,700,42.57,42.11,10/4/1988,15.5,23.2,10.1,13.1,1,0
khaishi,Khaishi,700,42.57,42.11,10/5/1988,16,23.6,9.8,13.8,1,0
khaishi,Khaishi,700,42.57,42.11,10/6/1988,15.9,23.2,10.5,12.7,1,0
khaishi,Khaishi,700,42.57,42.11,10/7/1988,14.5,20.2,11.4,8.8,1,19.8
khaishi,Khaishi,700,42.57,42.11,10/8/1988,14.2,20.6,9.6,11,1,0
khaishi,Khaishi,700,42.57,42.11,10/9/1988,13.7,20.9,7.5,13.4,1,0
khaishi,Khaishi,700,42.57,42.11,10/10/1988,13.8,20.2,7.3,12.9,1,0
khaishi,Khaishi,700,42.57,42.11,10/11/1988,14.9,21.6,9.6,12,1,0
khaishi,Khaishi,700,42.57,42.11,10/12/1988,15.8,18.3,12.9,5.4,1,2
khaishi,Khaishi,700,42.57,42.11,10/13/1988,14,19.3,8.4,10.9,1,1.1
khaishi,Khaishi,700,42.57,42.11,10/14/1988,13.6,18.5,7.7,10.8,1,8
khaishi,Khaishi,700,42.57,42.11,10/15/1988,13.9,19.8,9.7,10.1,1,10.7
khaishi,Khaishi,700,42.57,42.11,10/16/1988,12.3,20.4,7.7,12.7,1,0
khaishi,Khaishi,700,42.57,42.11,10/17/1988,11.9,20,6.5,13.5,1,0
khaishi,Khaishi,700,42.57,42.11,10/18/1988,12.3,21,6.6,14.4,1,0
khaishi,Khaishi,700,42.57,42.11,10/19/1988,13,16.4,10.8,5.6,1,8.2
khaishi,Khaishi,700,42.57,42.11,10/20/1988,11.4,14,9.4,4.6,1,17.6
khaishi,Khaishi,700,42.57,42.11,10/21/1988,9.4,13.2,8.2,5,1,17.5
khaishi,Khaishi,700,42.57,42.11,10/22/1988,8.4,13.2,6.5,6.7,1,0
khaishi,Khaishi,700,42.57,42.11,10/23/1988,8.3,15.4,3.8,11.6,1,0
khaishi,Khaishi,700,42.57,42.11,10/24/1988,7.9,15.8,3.5,12.3,1,0
khaishi,Khaishi,700,42.57,42.11,10/25/1988,8.4,13.1,3.7,9.4,1,2.1
khaishi,Khaishi,700,42.57,42.11,10/26/1988,10.6,13.6,8.5,5.1,1,4.7
khaishi,Khaishi,700,42.57,42.11,10/27/1988,9.7,11.7,8.1,3.6,1,4.8
khaishi,Khaishi,700,42.57,42.11,10/28/1988,11.5,17.8,7.4,10.4,1,0
khaishi,Khaishi,700,42.57,42.11,10/29/1988,11.1,15.5,8.5,7,1,3.1
khaishi,Khaishi,700,42.57,42.11,10/30/1988,9.1,11.8,6.7,5.1,1,20.1
khaishi,Khaishi,700,42.57,42.11,10/31/1988,7.6,9.9,6.5,3.4,1,8.3
khaishi,Khaishi,700,42.57,42.11,11/1/1988,7.7,12.7,5.1,7.6,1,19.4
khaishi,Khaishi,700,42.57,42.11,11/2/1988,6.5,9.5,5.5,4,1,38.9
khaishi,Khaishi,700,42.57,42.11,11/3/1988,7.1,10.6,5,5.6,1,0
khaishi,Khaishi,700,42.57,42.11,11/4/1988,8.8,12.4,7.2,5.2,1,0.9
khaishi,Khaishi,700,42.57,42.11,11/5/1988,8.4,12.9,5.3,7.6,1,0
khaishi,Khaishi,700,42.57,42.11,11/6/1988,8.5,13.7,5.4,8.3,1,0
khaishi,Khaishi,700,42.57,42.11,11/7/1988,8.6,10,6.7,3.3,1,4.5
khaishi,Khaishi,700,42.57,42.11,11/8/1988,8.4,10,6.8,3.2,1,29.4
khaishi,Khaishi,700,42.57,42.11,11/9/1988,6.5,10,2.9,7.1,1,6
khaishi,Khaishi,700,42.57,42.11,11/10/1988,3.5,5.2,1.8,3.4,1,8.4
khaishi,Khaishi,700,42.57,42.11,11/11/1988,1.5,4.2,-0.3,4.5,1,0
khaishi,Khaishi,700,42.57,42.11,11/12/1988,-0.5,0.5,-1.3,1.8,1,0
khaishi,Khaishi,700,42.57,42.11,11/13/1988,-0.9,0.1,-2.5,2.6,1,0
khaishi,Khaishi,700,42.57,42.11,11/14/1988,-1.6,-0.2,-3.2,3,1,0
khaishi,Khaishi,700,42.57,42.11,11/15/1988,-0.8,1.4,-3.2,4.6,1,15.2
khaishi,Khaishi,700,42.57,42.11,11/16/1988,0.2,1.3,-0.9,2.2,1,33.4
khaishi,Khaishi,700,42.57,42.11,11/17/1988,-0.4,1,-2.5,3.5,1,5.4
khaishi,Khaishi,700,42.57,42.11,11/18/1988,-0.2,1,-1.9,2.9,1,6.5
khaishi,Khaishi,700,42.57,42.11,11/19/1988,-0.1,1.2,-1.7,2.9,1,6.7
khaishi,Khaishi,700,42.57,42.11,11/20/1988,0.6,4,-1.1,5.1,1,6.2
khaishi,Khaishi,700,42.57,42.11,11/21/1988,-0.2,4.3,-3.3,7.6,1,0
khaishi,Khaishi,700,42.57,42.11,11/22/1988,2.3,4.9,1.2,3.7,1,0
khaishi,Khaishi,700,42.57,42.11,11/23/1988,3,6.9,1.1,5.8,1,0
khaishi,Khaishi,700,42.57,42.11,11/24/1988,2.7,5.2,0.6,4.6,1,0.6
khaishi,Khaishi,700,42.57,42.11,11/25/1988,3.4,5.3,1.6,3.7,1,3.8
khaishi,Khaishi,700,42.57,42.11,11/26/1988,4.2,5.6,3.1,2.5,1,6
khaishi,Khaishi,700,42.57,42.11,11/27/1988,4.5,6,3.3,2.7,1,0
khaishi,Khaishi,700,42.57,42.11,11/28/1988,3.5,5.8,2.1,3.7,1,11.4
khaishi,Khaishi,700,42.57,42.11,11/29/1988,0.9,3.5,0.1,3.4,1,6.1
khaishi,Khaishi,700,42.57,42.11,11/30/1988,-0.5,1.8,-3.2,5,1,0
khaishi,Khaishi,700,42.57,42.11,12/1/1988,1.4,3.1,0.1,3,1,32.5
khaishi,Khaishi,700,42.57,42.11,12/2/1988,0.9,2.5,0,2.5,1,17.9
khaishi,Khaishi,700,42.57,42.11,12/3/1988,2.6,4.9,1.2,3.7,1,4.2
khaishi,Khaishi,700,42.57,42.11,12/4/1988,3.8,4.4,3.1,1.3,1,23.5
khaishi,Khaishi,700,42.57,42.11,12/5/1988,3.8,7.6,1.6,6,1,0
khaishi,Khaishi,700,42.57,42.11,12/6/1988,4.5,5.8,3.4,2.4,1,6.4
khaishi,Khaishi,700,42.57,42.11,12/7/1988,5.9,10.7,3.6,7.1,1,0
khaishi,Khaishi,700,42.57,42.11,12/8/1988,6,9.9,3.5,6.4,1,0
khaishi,Khaishi,700,42.57,42.11,12/9/1988,6.2,10.2,3.4,6.8,1,0
khaishi,Khaishi,700,42.57,42.11,12/10/1988,6.2,9.5,3.3,6.2,1,0
khaishi,Khaishi,700,42.57,42.11,12/11/1988,3.1,7.3,1.2,6.1,1,48.3
khaishi,Khaishi,700,42.57,42.11,12/12/1988,1.3,4.6,0.2,4.4,1,25.1
khaishi,Khaishi,700,42.57,42.11,12/13/1988,1.1,2.2,0,2.2,1,7.9
khaishi,Khaishi,700,42.57,42.11,12/14/1988,1.6,3.6,0.2,3.4,1,8.1
khaishi,Khaishi,700,42.57,42.11,12/15/1988,2.7,4.4,1.5,2.9,1,2.5
khaishi,Khaishi,700,42.57,42.11,12/16/1988,3.4,5.8,2.2,3.6,1,0
khaishi,Khaishi,700,42.57,42.11,12/17/1988,1.8,3.7,0.3,3.4,1,0
khaishi,Khaishi,700,42.57,42.11,12/18/1988,2.5,4.6,0.7,3.9,1,0
khaishi,Khaishi,700,42.57,42.11,12/19/1988,2.1,3.8,0.5,3.3,1,1.9
khaishi,Khaishi,700,42.57,42.11,12/20/1988,0.3,2.2,-0.9,3.1,1,0
khaishi,Khaishi,700,42.57,42.11,12/21/1988,0.5,3.7,-1.6,5.3,1,0
khaishi,Khaishi,700,42.57,42.11,12/22/1988,0.4,2.7,0,2.7,1,19.5
khaishi,Khaishi,700,42.57,42.11,12/23/1988,-1.7,0.6,-2.9,3.5,1,0
khaishi,Khaishi,700,42.57,42.11,12/24/1988,-4.8,-2.9,-6.9,4,1,0
khaishi,Khaishi,700,42.57,42.11,12/25/1988,-3.3,0,-5.2,5.2,1,0
khaishi,Khaishi,700,42.57,42.11,12/26/1988,-1.4,1.6,-3.9,5.5,1,1.8
khaishi,Khaishi,700,42.57,42.11,12/27/1988,-2.8,0.8,-4.2,5,1,2
khaishi,Khaishi,700,42.57,42.11,12/28/1988,-4.5,-1.9,-6.7,4.8,1,0
khaishi,Khaishi,700,42.57,42.11,12/29/1988,-3.4,-2.3,-4.9,2.6,1,13.9
khaishi,Khaishi,700,42.57,42.11,12/30/1988,-1.7,0.5,-3.3,3.8,1,4.6
khaishi,Khaishi,700,42.57,42.11,12/31/1988,-1.1,1.2,-2.6,3.8,1,5.3
khaishi,Khaishi,700,42.57,42.11,1/1/1989,-0.7,1.1,-2.1,3.2,1,21.1
khaishi,Khaishi,700,42.57,42.11,1/2/1989,-3.4,-0.7,-6.5,5.8,1,1.2
khaishi,Khaishi,700,42.57,42.11,1/3/1989,-5.4,-3.2,-7.2,4,1,3.8
khaishi,Khaishi,700,42.57,42.11,1/4/1989,-5.9,-4.7,-6.9,2.2,1,9.3
khaishi,Khaishi,700,42.57,42.11,1/5/1989,-4.4,-1.5,-6.5,5,1,11.4
khaishi,Khaishi,700,42.57,42.11,1/6/1989,-1,0.8,-2.2,3,1,0
khaishi,Khaishi,700,42.57,42.11,1/7/1989,-5,-0.5,-6.8,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,1/8/1989,-4.6,-2.8,-6.7,3.9,1,0
khaishi,Khaishi,700,42.57,42.11,1/9/1989,-2.7,1.5,-6.4,7.9,1,2.7
khaishi,Khaishi,700,42.57,42.11,1/10/1989,0.7,1.8,0.2,1.6,1,4.3
khaishi,Khaishi,700,42.57,42.11,1/11/1989,1.6,3.1,0.8,2.3,1,2.4
khaishi,Khaishi,700,42.57,42.11,1/12/1989,-1.2,2.2,-2.9,5.1,1,2.3
khaishi,Khaishi,700,42.57,42.11,1/13/1989,-3.8,-0.2,-4.8,4.6,1,0.7
khaishi,Khaishi,700,42.57,42.11,1/14/1989,-5,-2.9,-6.6,3.7,1,0
khaishi,Khaishi,700,42.57,42.11,1/15/1989,-7.3,-4,-9.4,5.4,1,0
khaishi,Khaishi,700,42.57,42.11,1/16/1989,-3.2,-0.9,-4.4,3.5,1,0
khaishi,Khaishi,700,42.57,42.11,1/17/1989,-3.4,-0.4,-5.7,5.3,1,6.1
khaishi,Khaishi,700,42.57,42.11,1/18/1989,-1,1.2,-2.8,4,1,8.7
khaishi,Khaishi,700,42.57,42.11,1/19/1989,0.3,1.6,-0.1,1.7,1,10.5
khaishi,Khaishi,700,42.57,42.11,1/20/1989,-0.1,0.7,-0.6,1.3,1,4
khaishi,Khaishi,700,42.57,42.11,1/21/1989,-6.8,0,-9.2,9.2,1,0
khaishi,Khaishi,700,42.57,42.11,1/22/1989,-5.9,-3.2,-8.6,5.4,1,0
khaishi,Khaishi,700,42.57,42.11,1/23/1989,-5.3,-3.4,-6.8,3.4,1,0
khaishi,Khaishi,700,42.57,42.11,1/24/1989,-6.7,-3.6,-8.5,4.9,1,0
khaishi,Khaishi,700,42.57,42.11,1/25/1989,-1.1,0.5,-3.7,4.2,1,3.9
khaishi,Khaishi,700,42.57,42.11,1/26/1989,-2.7,1.7,-6,7.7,1,0.5
khaishi,Khaishi,700,42.57,42.11,1/27/1989,-4.4,1,-8.7,9.7,1,0
khaishi,Khaishi,700,42.57,42.11,1/28/1989,-1.1,1.2,-2.5,3.7,1,0
khaishi,Khaishi,700,42.57,42.11,1/29/1989,-1.7,1,-3.9,4.9,1,0
khaishi,Khaishi,700,42.57,42.11,1/30/1989,0.5,2.6,-0.5,3.1,1,0
khaishi,Khaishi,700,42.57,42.11,1/31/1989,-0.2,3.1,-2.3,5.4,1,0
khaishi,Khaishi,700,42.57,42.11,2/1/1989,-1.3,0.9,-4,4.9,1,10.5
khaishi,Khaishi,700,42.57,42.11,2/2/1989,-3.3,0.6,-5.7,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,2/3/1989,-2.7,1.7,-4.8,6.5,1,0
khaishi,Khaishi,700,42.57,42.11,2/4/1989,-3.2,0.8,-5.8,6.6,1,0
khaishi,Khaishi,700,42.57,42.11,2/5/1989,-5.9,-1.7,-9.2,7.5,1,0
khaishi,Khaishi,700,42.57,42.11,2/6/1989,-2,4.4,-5.4,9.8,1,0
khaishi,Khaishi,700,42.57,42.11,2/7/1989,-1.9,4.6,-6.5,11.1,1,0
khaishi,Khaishi,700,42.57,42.11,2/8/1989,-2.6,3.2,-5.6,8.8,1,0
khaishi,Khaishi,700,42.57,42.11,2/9/1989,-2.7,5.4,-6.4,11.8,1,0
khaishi,Khaishi,700,42.57,42.11,2/10/1989,-2,1.1,-4.3,5.4,1,3.2
khaishi,Khaishi,700,42.57,42.11,2/11/1989,-1.9,-0.5,-3.6,3.1,1,5.6
khaishi,Khaishi,700,42.57,42.11,2/12/1989,-5.6,-1.7,-9.3,7.6,1,0
khaishi,Khaishi,700,42.57,42.11,2/13/1989,-2.7,1.9,-5.1,7,1,0
khaishi,Khaishi,700,42.57,42.11,2/14/1989,-4.3,3.6,-8.3,11.9,1,0
khaishi,Khaishi,700,42.57,42.11,2/15/1989,-3.3,4.2,-7.7,11.9,1,0
khaishi,Khaishi,700,42.57,42.11,2/16/1989,0.5,5.2,-2.8,8,1,0.3
khaishi,Khaishi,700,42.57,42.11,2/17/1989,2.6,7.5,0.5,7,1,0
khaishi,Khaishi,700,42.57,42.11,2/18/1989,2,4.4,0.7,3.7,1,0.05
khaishi,Khaishi,700,42.57,42.11,2/19/1989,0.8,3.5,-0.3,3.8,1,0.5
khaishi,Khaishi,700,42.57,42.11,2/20/1989,0,3.6,-1.8,5.4,1,0.05
khaishi,Khaishi,700,42.57,42.11,2/21/1989,-0.5,1.1,-1.5,2.6,1,9.4
khaishi,Khaishi,700,42.57,42.11,2/22/1989,0.6,3.4,-0.9,4.3,1,6.6
khaishi,Khaishi,700,42.57,42.11,2/23/1989,-0.1,2.2,-0.6,2.8,1,8.8
khaishi,Khaishi,700,42.57,42.11,2/24/1989,0,7.1,-5.4,12.5,1,0.8
khaishi,Khaishi,700,42.57,42.11,2/25/1989,-0.4,7.9,-5.9,13.8,1,0
khaishi,Khaishi,700,42.57,42.11,2/26/1989,2.9,11.7,-1.1,12.8,1,0
khaishi,Khaishi,700,42.57,42.11,2/27/1989,3.7,10.6,0,10.6,1,0
khaishi,Khaishi,700,42.57,42.11,2/28/1989,4.9,13.2,0.8,12.4,1,0
khaishi,Khaishi,700,42.57,42.11,3/1/1989,3.5,5.3,2.6,2.7,1,7.6
khaishi,Khaishi,700,42.57,42.11,3/2/1989,4.8,11.7,1.2,10.5,1,9.2
khaishi,Khaishi,700,42.57,42.11,3/3/1989,4.8,13.9,0.6,13.3,1,0
khaishi,Khaishi,700,42.57,42.11,3/4/1989,6.3,14.9,1.2,13.7,1,0
khaishi,Khaishi,700,42.57,42.11,3/5/1989,6.6,14.4,2.2,12.2,1,0
khaishi,Khaishi,700,42.57,42.11,3/6/1989,7.4,17.4,2.4,15,1,0
khaishi,Khaishi,700,42.57,42.11,3/7/1989,7.7,17.6,2.8,14.8,1,0
khaishi,Khaishi,700,42.57,42.11,3/8/1989,8.3,17.6,4.4,13.2,1,0
khaishi,Khaishi,700,42.57,42.11,3/9/1989,7.1,11.7,4.2,7.5,1,0
khaishi,Khaishi,700,42.57,42.11,3/10/1989,6.7,8.6,4.4,4.2,1,0
khaishi,Khaishi,700,42.57,42.11,3/11/1989,7.4,11,5.2,5.8,1,0
khaishi,Khaishi,700,42.57,42.11,3/12/1989,7.6,12,4.9,7.1,1,0
khaishi,Khaishi,700,42.57,42.11,3/13/1989,7.5,11,5,6,1,0
khaishi,Khaishi,700,42.57,42.11,3/14/1989,7.9,11.5,5.7,5.8,1,0
khaishi,Khaishi,700,42.57,42.11,3/15/1989,5.9,9.3,3.9,5.4,1,5.2
khaishi,Khaishi,700,42.57,42.11,3/16/1989,6.6,12,3.3,8.7,1,4.4
khaishi,Khaishi,700,42.57,42.11,3/17/1989,8.7,15.6,3.5,12.1,1,0
