station_id,elevation_m,date,temp_c_mean,temp_c_min,temp_c_max,rh_pct_mean,rh_pct_min,rh_pct_max,dewpoint_c_mean,dewpoint_c_min,dewpoint_c_max,n_obs_day
LlanUp4,4560,8/6/2009,4.5,0.5,15.5,62.95,34,78.5,-2.3625,-4.4,0.6,24
LlanUp4,4560,8/7/2009,3.3125,0,12,69.0625,46.6,82.7,-2.05,-3.6,1.1,24
LlanUp4,4560,8/8/2009,3.604166667,-0.5,12,71.13333333,46.5,84.1,-1.408333333,-3.4,1.7,24
LlanUp4,4560,8/9/2009,5.0625,0.5,17,66.69583333,34.9,84.6,-1.254166667,-2.8,1.4,24
LlanUp4,4560,8/10/2009,5.041666667,1,16.5,68.80833333,36,84.6,-0.720833333,-3,1.9,24
LlanUp4,4560,8/11/2009,2.895833333,1,10.5,82.42916667,70.2,89.7,0.166666667,-1.9,5.3,24
LlanUp4,4560,8/12/2009,3.5,0.5,11.5,80.525,57.1,92.3,0.304166667,-1.9,3.3,24
LlanUp4,4560,8/13/2009,3.854166667,0.5,13.5,75.98333333,48,87.1,-0.2375,-2.3,2.8,24
LlanUp4,4560,8/14/2009,4.375,0,13.5,69.225,44,85.8,-1.079166667,-5.6,1.8,24
LlanUp4,4560,8/15/2009,5.104166667,-0.5,20,69.04166667,28.1,85,-0.820833333,-2.8,3,24
LlanUp4,4560,8/16/2009,5.833333333,0.5,16.5,54.6875,30.6,82.7,-3.308333333,-12.2,2.7,24
LlanUp4,4560,8/17/2009,6.020833333,1.5,19.5,64.10833333,30,81.6,-1.041666667,-2.2,1.5,24
LlanUp4,4560,8/18/2009,5.0625,0,14.5,67.575,37.5,82.2,-0.933333333,-3.4,1.4,24
LlanUp4,4560,8/19/2009,6.625,1,18,55.72083333,21.5,80,-2.7625,-7.1,0,24
LlanUp4,4560,8/20/2009,6.895833333,2,17,40.29166667,25.5,65.3,-6.408333333,-12,-2.4,24
LlanUp4,4560,8/21/2009,5.916666667,1,18,59.46666667,29.6,76.1,-1.845833333,-5.4,1.9,24
LlanUp4,4560,8/22/2009,4.895833333,1.5,13.5,75.57083333,46.7,90.4,0.625,-0.8,3,24
LlanUp4,4560,8/23/2009,5.020833333,1,15,61.87083333,38.7,84.6,-2.145833333,-9.7,2.2,24
LlanUp4,4560,8/24/2009,4.729166667,0.5,14,70.4375,42.9,90.4,-0.566666667,-4.6,1.8,24
LlanUp4,4560,8/25/2009,5.416666667,1,19,71.04583333,34,87.8,0.033333333,-2,2.8,24
LlanUp4,4560,8/26/2009,3.791666667,0.5,12.5,80.65,44,93,0.533333333,-1.8,3.7,24
LlanUp4,4560,8/27/2009,2.4375,0.5,7.5,87.22083333,73.5,93.7,0.504166667,-0.9,3.7,24
LlanUp4,4560,8/28/2009,4,0.5,13.5,63.47916667,36.5,76.4,-2.5375,-9,1.1,24
LlanUp4,4560,8/29/2009,4.625,0,16.5,57.47083333,29.6,78.6,-3.579166667,-8.9,-0.3,24
LlanUp4,4560,8/30/2009,3.333333333,-0.5,9.5,69.85833333,49.6,83.2,-1.854166667,-3.4,0.9,24
LlanUp4,4560,8/31/2009,5.229166667,0.5,16.5,66.92083333,36.9,81.4,-0.8625,-3.3,1.8,24
LlanUp4,4560,9/1/2009,5.291666667,1,15,69.35833333,41.1,84.1,-0.354166667,-2.4,2,24
LlanUp4,4560,9/2/2009,4.395833333,1,10,70.61666667,53.6,87.8,-0.679166667,-2.4,1.8,24
LlanUp4,4560,9/3/2009,4.875,0,15.5,65.4875,37,85.2,-1.566666667,-4.1,1.1,24
LlanUp4,4560,9/4/2009,6.104166667,1,17.5,63.6625,35.5,79.9,-0.75,-3.7,2.1,24
LlanUp4,4560,9/5/2009,5.5625,1,16.5,65.1125,38.1,80,-0.7875,-3.1,2.5,24
LlanUp4,4560,9/6/2009,6.104166667,2,14.5,36.55,20.6,63.6,-8.2375,-17,-2.2,24
LlanUp4,4560,9/7/2009,7.625,2.5,19,26.34583333,16.1,46.4,-11.2625,-20.3,-5.8,24
LlanUp4,4560,9/8/2009,7.395833333,2.5,18,32.65833333,19,49.6,-8.504166667,-13.7,-4.7,24
LlanUp4,4560,9/9/2009,7.125,1.5,18.5,42.525,25,65.4,-5.504166667,-10.6,-1.3,24
LlanUp4,4560,9/10/2009,5.541666667,2,16,66.7,28.5,81.8,-0.841666667,-3.1,0.6,24
LlanUp4,4560,9/11/2009,2.0625,1,3.5,87.22916667,82.4,89.7,0.166666667,-1.2,1.3,24
LlanUp4,4560,9/12/2009,5.479166667,0.5,20.5,68.975,26.5,93,-0.816666667,-5.5,3.1,24
LlanUp4,4560,9/13/2009,7.25,2.5,16.5,45.325,26,73,-4.458333333,-7.9,-0.4,24
LlanUp4,4560,9/14/2009,6.833333333,2.5,16.5,51.6125,27.6,74.5,-3,-8.9,0.4,24
LlanUp4,4560,9/15/2009,6.25,1,18,59.15,25,81.7,-2.295833333,-5.3,-0.3,24
LlanUp4,4560,9/16/2009,5.166666667,0.5,13,70.89583333,34.4,87.8,-0.258333333,-3.2,1.3,24
LlanUp4,4560,9/17/2009,3.895833333,1,10,79.66666667,61.7,89,0.620833333,-1,3,24
LlanUp4,4560,9/18/2009,6.0625,2,15,68.55416667,43.5,82.4,0.391666667,-1.1,2.7,24
LlanUp4,4560,9/19/2009,5.479166667,1.5,12.5,69.37083333,42.2,85.2,-0.0125,-1.7,1.2,24
LlanUp4,4560,9/20/2009,5.541666667,1.5,17.5,69.45416667,37.1,82.3,0.083333333,-1.9,2.7,24
LlanUp4,4560,9/21/2009,5.041666667,1.5,12,68.9375,49.6,79.3,-0.3375,-2,3.4,24
LlanUp4,4560,9/22/2009,5.104166667,1,12,69.07916667,46.9,84.6,-0.333333333,-1.9,2.3,24
LlanUp4,4560,9/23/2009,5.020833333,1,17.5,70.32916667,41,89.7,-0.304166667,-3.7,4.1,24
LlanUp4,4560,9/24/2009,4.125,1.5,12.5,82.45,70.5,89.7,1.366666667,-0.9,7.3,24
LlanUp4,4560,9/25/2009,4.020833333,1.5,9.5,81.02083333,59.5,92.4,0.970833333,-1.5,3.8,24
LlanUp4,4560,9/26/2009,3.833333333,1,13,86.78333333,72.1,93.7,1.783333333,-0.1,8.1,24
LlanUp4,4560,9/27/2009,5.645833333,0.5,13,71.375,49.9,87.7,0.604166667,-2.4,4.4,24
LlanUp4,4560,9/28/2009,5.645833333,1.5,13.5,68.48333333,44.7,83.6,-0.020833333,-2.2,2.4,24
LlanUp4,4560,9/29/2009,3.979166667,1.5,9.5,82.55416667,65.2,89.2,1.2375,-0.2,3.3,24
LlanUp4,4560,9/30/2009,4.958333333,2,10,76.775,60.6,87.2,1.1125,-0.5,3.1,24
LlanUp4,4560,10/1/2009,6.458333333,1,17,68.43333333,33.9,88.4,0.479166667,-1.6,2.2,24
LlanUp4,4560,10/2/2009,5.1875,1,15.5,75.92083333,42.4,90.3,0.870833333,-0.6,4,24
LlanUp4,4560,10/3/2009,5.020833333,0.5,15.5,74.67916667,43.4,86.7,0.541666667,-1.7,4.1,24
LlanUp4,4560,10/4/2009,5.666666667,1,17,70.30833333,40.5,84.8,0.275,-2.5,3.5,24
LlanUp4,4560,10/5/2009,6.416666667,2,19,70.11666667,36,87.3,0.758333333,-0.8,3.6,24
LlanUp4,4560,10/6/2009,4.75,1.5,13,74.60833333,48.2,87.9,0.408333333,-1.3,4,24
LlanUp4,4560,10/7/2009,4.958333333,0.5,12,68.89166667,47.2,84,-0.520833333,-2.3,1.7,24
LlanUp4,4560,10/8/2009,4.895833333,1.5,11.5,73.57083333,55.1,84.8,0.433333333,-1.2,2.8,24
LlanUp4,4560,10/9/2009,5.395833333,1,17,72.30833333,42,82.8,0.491666667,-1.7,4,24
LlanUp4,4560,10/10/2009,5.375,1.5,13.5,72.85,48.9,89.2,0.666666667,-2.3,4.5,24
LlanUp4,4560,10/11/2009,5.375,0,13.5,77.6625,48.2,92.9,1.408333333,-1.2,6,24
LlanUp4,4560,10/12/2009,5.083333333,0.5,14.5,73.6875,48.9,87.2,0.516666667,-2,4.6,24
LlanUp4,4560,10/13/2009,3.791666667,0,12.5,80.04166667,53.4,92.9,0.4625,-1.8,3.9,24
LlanUp4,4560,10/14/2009,3.458333333,0,11,76.475,50.2,93,-0.541666667,-4.9,4.1,24
LlanUp4,4560,10/15/2009,4.1875,0.5,9,81.47916667,66.5,93.8,1.191666667,-1.2,3.6,24
LlanUp4,4560,10/16/2009,4.3125,1.5,13.5,84.81666667,58,93.7,1.833333333,0.2,5.9,24
LlanUp4,4560,10/17/2009,4.1875,1,14.5,86.95,66.3,93.7,2.15,0.1,8.3,24
LlanUp4,4560,10/18/2009,4.479166667,0.5,14.5,79.62916667,56.6,93.7,1.095833333,-1.7,6,24
LlanUp4,4560,10/19/2009,4.0625,1,11,86.8,64.6,95.1,1.966666667,-0.1,5.5,24
LlanUp4,4560,10/20/2009,4.354166667,2,8,89.39166667,77.4,95.1,2.7375,1,5.6,24
LlanUp4,4560,10/21/2009,4.4375,1.5,11,85.225,74.8,93.7,2.141666667,0.2,6.7,24
LlanUp4,4560,10/22/2009,4.083333333,1,9.5,88.45833333,77.3,95,2.316666667,0.1,6.9,24
LlanUp4,4560,10/23/2009,3.020833333,1,8.5,92.2125,84,95.7,1.866666667,0.2,6.2,24
LlanUp4,4560,10/24/2009,4.229166667,0.5,10.5,88.05833333,70.6,95.7,2.345833333,-0.2,6.2,24
LlanUp4,4560,10/25/2009,4.1875,0.5,12.5,87.12083333,70.5,95.7,2.141666667,-0.2,7.6,24
LlanUp4,4560,10/26/2009,4.5625,2,11.5,87.6875,63.4,95.1,2.6125,0.9,5.9,24
LlanUp4,4560,10/27/2009,4.6875,2.5,9,88.8625,75.4,95.1,2.970833333,1.6,5.1,24
LlanUp4,4560,10/28/2009,4.666666667,2,10.5,88.47083333,74.7,93.8,2.883333333,1.1,6.7,24
LlanUp4,4560,10/29/2009,4.666666667,1.5,12,87.0125,72.4,93.7,2.654166667,0.3,7.2,24
LlanUp4,4560,10/30/2009,4.854166667,2,14,82.64583333,52.1,92.4,2,0.1,6.2,24
LlanUp4,4560,10/31/2009,6.208333333,0,16,73.55833333,40.5,92.3,1.095833333,-1.3,5.2,24
LlanUp4,4560,11/1/2009,4.791666667,1.5,14,80.41666667,53.1,93.7,1.5125,-2.2,5.3,24
LlanUp4,4560,11/2/2009,5.270833333,0.5,14,83.26666667,55.3,95.7,2.420833333,-0.1,6.1,24
LlanUp4,4560,11/3/2009,6.270833333,1,15.5,78.70416667,53.1,93.7,2.4625,0.1,6,24
LlanUp4,4560,11/4/2009,5.666666667,1,13,73.13333333,44,91.8,0.845833333,-4,4.4,24
LlanUp4,4560,11/5/2009,5.25,-0.5,13,54.38333333,37.6,86.9,-3.766666667,-10.5,1.6,24
LlanUp4,4560,11/6/2009,4.875,-2,13.5,43.03333333,24.2,87.5,-8.070833333,-16.8,-2,24
LlanUp4,4560,11/7/2009,5.645833333,0.5,13.5,26.9625,16.1,52.2,-12.70416667,-20.8,-5.6,24
LlanUp4,4560,11/8/2009,5.125,-0.5,13.5,36.05416667,22.6,47.8,-9.1625,-12.6,-5.4,24
LlanUp4,4560,11/9/2009,6.1875,0,14.5,24.61666667,10.6,42.5,-13.42916667,-22.3,-8.2,24
LlanUp4,4560,11/10/2009,6.895833333,0,17.5,37.05,26.5,50.7,-6.970833333,-13.4,1.5,24
LlanUp4,4560,11/11/2009,5.604166667,2,15.5,67.25416667,46,82.6,-0.241666667,-7.6,5,24
LlanUp4,4560,11/12/2009,3.666666667,1,8,82.45,72.9,90.3,0.929166667,-1.2,3.8,24
LlanUp4,4560,11/13/2009,3.958333333,0.5,11,86.69583333,62.8,94.4,1.854166667,-0.6,6.3,24
LlanUp4,4560,11/14/2009,5.416666667,1.5,14,80.68333333,60.1,91.7,2.245833333,-0.2,6.4,24
LlanUp4,4560,11/15/2009,5.270833333,2,13,83.2375,65.9,93.8,2.5625,-0.2,7.3,24
LlanUp4,4560,11/16/2009,4.583333333,2.5,8.5,91.64583333,82.4,95.8,3.329166667,1.5,6.2,24
LlanUp4,4560,11/17/2009,4.166666667,2.5,10,93.25833333,83.3,97.1,3.166666667,1.6,7.3,24
LlanUp4,4560,11/18/2009,4.083333333,2.5,8.5,92.17916667,86,95.8,2.920833333,1.6,6.3,24
LlanUp4,4560,11/19/2009,5.770833333,2,13.5,81.62916667,60.4,91.7,2.741666667,0.5,6.6,24
LlanUp4,4560,11/20/2009,6.5,3,14,78,55,90.6,2.720833333,0.2,5.1,24
LlanUp4,4560,11/21/2009,6.395833333,4,12,81.06666667,61.3,89.9,3.325,1.3,8.4,24
LlanUp4,4560,11/22/2009,6,3,12,83.40833333,66.9,93.8,3.3125,0.7,6.4,24
LlanUp4,4560,11/23/2009,4.916666667,3,13.5,91.225,74.2,95.8,3.575,2.2,9,24
LlanUp4,4560,11/24/2009,4.166666667,2.5,11,93.36666667,84.3,96.5,3.183333333,1.8,9.1,24
LlanUp4,4560,11/25/2009,4.6875,2,10,90.57916667,79.9,95.8,3.254166667,1.2,6.7,24
LlanUp4,4560,11/26/2009,4.791666667,2.5,8.5,90.29583333,83.1,94.5,3.329166667,1.5,6.2,24
LlanUp4,4560,11/27/2009,4.541666667,2.5,8.5,91.97916667,84.8,95.1,3.345833333,1.6,6.4,24
LlanUp4,4560,11/28/2009,5.416666667,2,12,89.80416667,77.5,96.5,3.825,1.2,8.8,24
LlanUp4,4560,11/29/2009,3.854166667,1.5,8,94.34166667,87.7,97.2,3.025,0.9,6.2,24
LlanUp4,4560,11/30/2009,5.229166667,2,12,89.39166667,75.1,96.5,3.5625,0.9,8.2,24
LlanUp4,4560,12/1/2009,4.645833333,2,11.5,92.17083333,78,96.5,3.458333333,1.3,7.8,24
LlanUp4,4560,12/2/2009,5.041666667,1.5,13.5,87.9125,65.5,97.2,3.0875,0.3,7.2,24
LlanUp4,4560,12/3/2009,4.125,2.5,9.5,93.5375,86.7,97.2,3.170833333,1.6,7.4,24
LlanUp4,4560,12/4/2009,4.416666667,1.5,11.5,89.65,77.4,94.4,2.829166667,0.6,7.7,24
LlanUp4,4560,12/5/2009,5.5625,1.5,12.5,88.17916667,72.4,97.2,3.6875,0.5,8.7,24
LlanUp4,4560,12/6/2009,4.125,1.5,9,91.92916667,79.9,97.2,2.9125,0.5,6.6,24
LlanUp4,4560,12/7/2009,3.770833333,1,10.5,83.6875,65.9,93.7,1.183333333,-1.4,4.6,24
LlanUp4,4560,12/8/2009,4.770833333,1,12,86.75416667,64.4,95.1,2.6375,-0.1,5.7,24
LlanUp4,4560,12/9/2009,4.541666667,2,10.5,90.89583333,77.8,96.5,3.145833333,1.4,6.8,24
LlanUp4,4560,12/10/2009,4.958333333,2,10,86.225,71.8,93.8,2.8,0.8,5.5,24
LlanUp4,4560,12/11/2009,4.458333333,2.5,11,90.425,77.9,95.8,3.004166667,1.6,7.3,24
LlanUp4,4560,12/12/2009,4.8125,2.5,9.5,84.99166667,74.4,91.2,2.483333333,0.2,6,24
LlanUp4,4560,12/13/2009,4.958333333,2.5,10,88.47083333,75.6,95.1,3.191666667,0.7,6.1,24
LlanUp4,4560,12/14/2009,6.25,2.5,14.5,85.48333333,66.3,94.5,3.9,1.4,8.6,24
LlanUp4,4560,12/15/2009,5.708333333,3,13.5,87.7625,72.2,95.1,3.7875,1.8,8.6,24
LlanUp4,4560,12/16/2009,5.979166667,2,15.5,84.50833333,58.1,94.4,3.375,1,7.3,24
LlanUp4,4560,12/17/2009,5.625,2.5,13,87.96666667,70.2,94.4,3.720833333,1.3,7.9,24
LlanUp4,4560,12/18/2009,4.375,2.5,10,91.55,77.7,95.1,3.1,1.6,7.2,24
LlanUp4,4560,12/19/2009,4.625,2,10.5,88.55,71.1,95.1,2.825,1.1,6.4,24
LlanUp4,4560,12/20/2009,3.875,1.5,10.5,91.225,80,95.7,2.55,0.5,7.2,24
LlanUp4,4560,12/21/2009,4.520833333,1.5,11.5,87.76666667,71.3,93.7,2.604166667,0.3,7.1,24
LlanUp4,4560,12/22/2009,4.229166667,1,12,87.72083333,74.2,95.7,2.3,-0.2,7.7,24
LlanUp4,4560,12/23/2009,4.354166667,1.5,11,86.52083333,67.4,95.7,2.2125,0.5,6.3,24
LlanUp4,4560,12/24/2009,4.1875,0,11,87.6875,71.7,95.8,2.2625,-1.1,6.1,24
LlanUp4,4560,12/25/2009,3.458333333,0.5,9,92.6375,82.4,96.4,2.358333333,0,6.6,24
LlanUp4,4560,12/26/2009,4.520833333,1,11.5,78.325,60.1,94.4,0.941666667,-3.4,5.8,24
LlanUp4,4560,12/27/2009,3.833333333,1,12,90.67916667,72.4,97.1,2.395833333,0.1,7.2,24
LlanUp4,4560,12/28/2009,5.020833333,1,11.5,91.34166667,74.9,97.8,3.675,0.6,8.9,24
LlanUp4,4560,12/29/2009,5.729166667,0.5,12.5,85.77083333,62.5,95.7,3.379166667,-0.4,7.7,24
LlanUp4,4560,12/30/2009,4.304347826,1.5,10,88.60434783,73.8,95.8,2.513043478,0.7,6.1,23
LlanUp4,4560,12/31/2009,4.240909091,1.5,9.5,88.1,66.6,99.9,2.336363636,0.6,6.2,22
LlanUp4,4560,1/1/2010,5.191666667,0.6,12.1,78.64583333,50.6,91,1.629166667,-0.9,5.5,24
LlanUp4,4560,1/2/2010,4.409090909,2,9.5,83.91363636,66.8,99.9,1.863636364,-0.9,6,22
LlanUp4,4560,1/3/2010,5.819047619,3.6,9.4,85.72857143,75.2,97.9,3.585714286,1,6.9,21
LlanUp4,4560,1/4/2010,5.254166667,3,8.3,85.61666667,72.3,93.5,3.008333333,0.8,5.3,24
LlanUp4,4560,1/7/2010,4.65,2.9,7.3,89.49,80.3,98.6,3.055,1.1,6.6,20
LlanUp4,4560,1/8/2010,5.247368421,3,8.5,90.09473684,82.6,98,3.752631579,1.6,8,19
LlanUp4,4560,1/12/2010,4.686363636,2,9.7,92.93636364,75.1,100,3.595454545,1.5,7.8,22
LlanUp4,4560,1/13/2010,4.714285714,2.5,8.4,89.82857143,75.8,98.1,3.161904762,0.5,7.5,21
LlanUp4,4560,1/17/2010,4.244444444,2.1,7,92.49444444,85,98.5,3.116666667,1.2,6.5,18
LlanUp4,4560,1/20/2010,5.4,2.6,12,85.3952381,59,94.8,3.033333333,0.3,6.7,21
LlanUp4,4560,1/21/2010,4.827777778,3.1,8.7,87.85555556,77.8,93.8,2.966666667,1.4,6.6,18
LlanUp4,4560,1/24/2010,3.326315789,1.8,7,89.75263158,78.8,97.4,1.773684211,-0.9,6.6,19
LlanUp4,4560,1/25/2010,4.347826087,1,8.7,85.34347826,70.1,98,2.052173913,-0.7,7,23
LlanUp4,4560,1/26/2010,4.877272727,1.6,9.2,82.87727273,75.7,93.8,2.177272727,-0.9,6.8,22
LlanUp4,4560,1/27/2010,5.775,2.6,10.4,85.77,70.6,95.3,3.51,1.3,7,20
LlanUp4,4560,1/28/2010,5.370833333,2.2,9.4,84.9,72.7,98,3.0125,0.3,6,24
LlanUp4,4560,1/29/2010,5.156521739,1,11.8,85.95217391,58.1,100,2.87826087,-0.3,5.6,23
LlanUp4,4560,1/30/2010,4.381818182,2.2,9.7,85.58636364,68.8,100,2.122727273,-0.3,5,22
LlanUp4,4560,1/31/2010,4.775,2.5,8.6,83.24583333,66.9,89.4,2.1125,-0.4,4.2,24
LlanUp4,4560,2/1/2010,4.941666667,3,7.7,83.875,74.2,91.3,2.425,0.2,5.9,24
LlanUp4,4560,2/8/2010,5.895833333,1.5,11.8,79.9875,64.9,90.2,2.625,-0.3,6.6,24
LlanUp4,4560,2/9/2010,6.558333333,3.6,10.6,79.5,70.6,89.6,3.245833333,-0.4,6.7,24
LlanUp4,4560,2/10/2010,6.513043478,1.8,12.2,82,62.9,95.6,3.591304348,0.4,9,23
LlanUp4,4560,2/11/2010,4.863636364,1.6,8.7,90.84545455,80.8,97.2,3.472727273,0.3,7.5,22
LlanUp4,4560,2/12/2010,4.7,3.1,8.5,92.4,86.1,98.9,3.566666667,1.7,8.1,18
LlanUp4,4560,2/14/2010,5.747619048,2.6,10.8,90.17619048,71.5,94.4,4.223809524,1.4,8,21
LlanUp4,4560,2/19/2010,5.958333333,3.5,10.5,83.75416667,66.1,97,3.345833333,1.1,5.5,24
LlanUp4,4560,2/20/2010,5.72,3.6,9.6,87.845,66.5,98.8,3.795,2.4,7.1,20
LlanUp4,4560,2/21/2010,4.705,1.6,9.7,91.915,85,97.3,3.485,0.5,8.9,20
LlanUp4,4560,2/22/2010,5.791304348,3,10.4,89.53043478,75.1,99.1,4.169565217,1.8,7.8,23
LlanUp4,4560,2/23/2010,5.334782609,2,11.2,83.3826087,62,96.6,2.660869565,0.2,6.3,23
LlanUp4,4560,2/24/2010,4.652173913,2,9.8,78.29565217,53.6,93,1.034782609,-2.1,4.7,23
LlanUp4,4560,2/25/2010,4.016666667,0.5,8.2,76.50833333,56.1,97.9,0.108333333,-2.1,2.5,24
LlanUp4,4560,2/26/2010,4.675,1.5,9.6,76.6625,58.2,87.8,0.783333333,-2,3.6,24
LlanUp4,4560,2/27/2010,5.013043478,2.1,9.8,81.14347826,61.2,94.7,1.882608696,-1,6.3,23
LlanUp4,4560,2/28/2010,5.095833333,1.1,10,76,52.4,87,1.091666667,-1.3,4.2,24
LlanUp4,4560,3/2/2010,4.161111111,3,7.1,93.26666667,88.1,100,3.172222222,1.7,7.1,18
LlanUp4,4560,3/6/2010,4.747368421,3.5,7.2,88.87368421,81.4,98.7,3.031578947,1.4,6.7,19
LlanUp4,4560,3/9/2010,5.733333333,3,9.6,74.73333333,58.1,86.1,1.495833333,-3.7,4.2,24
LlanUp4,4560,3/11/2010,3.931578947,2.5,5.7,91.53684211,84.2,99.4,2.684210526,1,5.3,19
LlanUp4,4560,3/12/2010,3.661904762,2.3,7.3,91.3047619,82.9,94.1,2.366666667,1.1,4.9,21
LlanUp4,4560,3/13/2010,3.931578947,3,8,91.47368421,79.4,98.9,2.663157895,1.7,5.6,19
LlanUp4,4560,3/14/2010,4.620833333,1.2,9.3,87.97916667,74.9,95.4,2.770833333,-0.2,7.3,24
LlanUp4,4560,3/15/2010,4.014285714,2.7,8.2,93.02857143,87.3,98.7,2.995238095,0.9,7.1,21
LlanUp4,4560,3/19/2010,3.526315789,2.3,5.3,92.31052632,85.9,94.4,2.384210526,1.5,3.1,19
LlanUp4,4560,3/21/2010,5.119047619,3,8.8,86.02380952,77.4,99.7,2.961904762,-0.1,6.4,21
LlanUp4,4560,3/22/2010,4.115789474,2.5,7.9,91.98421053,84.9,95.5,2.921052632,1.5,5.6,19
LlanUp4,4560,3/24/2010,5.233333333,2.2,11.1,90.74761905,74.5,99.7,3.80952381,1,8.8,21
LlanUp4,4560,3/27/2010,4.594444444,2.7,8.2,90.33888889,79.6,94.1,3.144444444,1.7,6.3,18
LlanUp4,4560,3/29/2010,4.695238095,2.5,10.1,87.07142857,71.8,97.6,2.714285714,1.1,6.9,21
LlanUp4,4560,3/30/2010,3.372222222,1,8.5,91.86666667,83.1,97.2,2.172222222,0.1,7.8,18
LlanUp4,4560,4/2/2010,4.783333333,0.7,9.4,87.95416667,76.8,96.1,2.883333333,-0.4,7.7,24
LlanUp4,4560,4/3/2010,4.214285714,1.5,8.5,90.1,79.4,98.2,2.728571429,0.5,6.9,21
LlanUp4,4560,4/4/2010,4.455,3,9.2,91.96,84.5,95.8,3.255,1.5,8,20
LlanUp4,4560,4/7/2010,4.75,2.3,9.5,89.5,79.3,97.7,3.15,0,8.3,22
LlanUp4,4560,4/8/2010,4.776190476,2.8,9.1,90.72380952,77.4,99.6,3.357142857,1,6.9,21
LlanUp4,4560,4/9/2010,5.204166667,2.5,9.7,89.975,76.8,96.4,3.670833333,1.3,7.6,24
LlanUp4,4560,4/10/2010,5.066666667,1.5,10.2,87.74583333,72.6,94.4,3.166666667,-0.1,8,24
LlanUp4,4560,4/11/2010,4.554545455,2.3,9.2,85.02272727,67,97.6,2.186363636,0.7,6.1,22
LlanUp4,4560,4/12/2010,5.391666667,1.8,12.2,71.1875,51.7,89.4,0.35,-4.8,4.7,24
LlanUp4,4560,4/13/2010,3.741666667,0.3,8.9,83.02083333,68.8,93.3,1.066666667,-2.3,5.7,24
LlanUp4,4560,4/14/2010,5.129166667,1.7,11.3,79.9375,62.7,89.8,1.870833333,-1,5.7,24
LlanUp4,4560,4/15/2010,5.391666667,1.5,11.5,75.79166667,53.1,89.6,1.275,-1.4,3.2,24
LlanUp4,4560,4/16/2010,4.569565217,1.5,8.3,87.32608696,75.3,99.4,2.62173913,0,5.6,23
LlanUp4,4560,4/17/2010,4.366666667,2.5,7,90.7,78.3,96.9,2.972222222,1.6,5.8,18
LlanUp4,4560,4/18/2010,4.258333333,1.7,6.4,86.2,75.5,97.2,2.129166667,-0.5,5.2,24
LlanUp4,4560,4/19/2010,3.963157895,3,6.2,87.87368421,80.3,96.2,2.121052632,0.7,3.8,19
LlanUp4,4560,4/20/2010,5.291666667,2.3,8.5,81.38333333,71,92.4,2.304166667,-1,5.9,24
LlanUp4,4560,4/21/2010,5.816666667,2.7,11.5,73.94583333,56.1,86.9,1.3625,-1.5,5.1,24
LlanUp4,4560,4/22/2010,5.579166667,3,10.3,73.24166667,54.8,90.3,1.0875,-2.6,4.2,24
LlanUp4,4560,4/23/2010,5.483333333,3,10,77.65,65.1,91.8,1.825,-1.4,4.6,24
LlanUp4,4560,4/24/2010,5.570833333,2.7,9.1,76.275,58.6,85,1.675,-0.5,4,24
LlanUp4,4560,4/25/2010,5.3875,3.5,8.8,84.32083333,71.4,92.2,2.916666667,0.9,5.4,24
LlanUp4,4560,4/26/2010,4.68,3,8,84.815,73.4,96.5,2.31,0.2,5.5,20
LlanUp4,4560,4/27/2010,4.515,2,9.1,82.905,72,90.2,1.825,0.1,5.8,20
LlanUp4,4560,4/28/2010,5.370833333,2.2,9.4,70.2875,56,84.4,0.270833333,-3.5,3.4,24
LlanUp4,4560,4/29/2010,4.854166667,2.8,7.7,78.2625,67,93.5,1.325,-1.4,3.2,24
LlanUp4,4560,5/3/2010,3.344444444,2.5,5.9,92.71111111,85.6,97.2,2.272222222,1.6,4.2,18
LlanUp4,4560,5/4/2010,3.922727273,1.8,8.6,85.91818182,77.5,91.8,1.75,-0.8,6.3,22
LlanUp4,4560,5/5/2010,4.536842105,2.2,10.9,86.5,66.2,92.2,2.431578947,0.8,7.1,19
LlanUp4,4560,5/6/2010,5.404545455,2.2,13.2,83.9,62.1,98.8,2.768181818,1,6.1,22
LlanUp4,4560,5/7/2010,5.491666667,2.5,11.1,76.23333333,49.3,92.7,1.379166667,-1.6,4.1,24
LlanUp4,4560,5/8/2010,3.476190476,2.5,5.7,81.41904762,71,93.2,0.557142857,-1.2,4.7,21
LlanUp4,4560,5/9/2010,3.227272727,1.8,5.2,87.13181818,79.9,92.8,1.286363636,-0.9,3.4,22
LlanUp4,4560,5/11/2010,5.433333333,2.5,12.3,62.95833333,45.4,88.5,-1.3375,-5.5,3.6,24
LlanUp4,4560,5/12/2010,4.645833333,1,9,78.05833333,55.6,93,0.9625,-1.5,4.6,24
LlanUp4,4560,5/13/2010,4.666666667,1,9.4,69.5875,50.3,87,-0.5625,-5.4,3.9,24
LlanUp4,4560,5/14/2010,4.55,1,8.5,68.44166667,54.4,83.3,-0.833333333,-5.3,3.3,24
LlanUp4,4560,5/15/2010,4.6,1.7,10.2,72.87916667,62,88.8,0.079166667,-2.4,3.3,24
LlanUp4,4560,5/16/2010,3.9875,1,8.6,74.84166667,57.9,84.3,-0.158333333,-1.8,2.9,24
LlanUp4,4560,5/17/2010,4.733333333,1.2,11.1,69.875,53.7,83.1,-0.420833333,-2.9,2.9,24
